recno,uid,R,GCVS,RAJ2000,DEJ2000,pmRA,e_pmRA,pmDE,e_pmDE,Epoch,GLON,GLAT,VarType,Per,OutDate,Cl,l_Maxmag,Maxmag,n_Maxmag,l_Minmag,Minmag,u_Minmag,n_Minmag,ref(Coo),f_ref(Coo),ref(pm),ref(CV),f_ref(CV),ref(CV)2,f_ref(CV)2,ref(Cha),u_ref(Cha),n_ref(Cha),ref(Sp),n_ref(Sp),u_ref(Sp),f_ref(Sp),ref(Per),f_ref(Per),Names,IUE,HST,ARIEL5,HEAO1,HEAO2,EXOSAT,ROSAT,GINGA,ASCA,EUVE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000_x,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
1649,6796,*,AE Aqr,310.0381666666666,-0.870861111111111,0.0709,0.0016,0.0147,0.0016,2000.0,45,-24,DQ,0.411656,,,,9.8,V,,11.8,,V,2000-110,,2000-110,1995-41,,,,1983-12,,,1983-12,S,,,1993-40,,342.1931,U,H,,,2,E,R,G,A,,Gaia DR3 4226332451596335616,310.03847972171,-0.87079091815,0.0,0.0,69.0,1636148068921376768,4226332451596335616,5787272,0.0142,0.0097,10.9112,0.0181,601.809,71.718,70.527,0.019,13.018,0.01504166,0.3486,0.0787,-0.3033,-0.1619,0.1648,-0.1811,-0.3688,-0.3478,-0.3277,0.2398,481,481,474,7,4.1928,1447.0,0.118,22.802,31,true,1.477,,,,,,,,54,19,0.02825,57,0.02413,25.51,0,0,1.139,0,488,787003.05882,3284.23,239.631,10.947426,0.005303,50,356678.0,5266.76,67.7225,11.457851,0.016273,51,638475.0,7840.94,81.4284,10.235035,0.013859,1.264,0,0,0,0,0,1.222816,0.510426,0.712391,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999936,5881.4,5871.2,5893.4,4.5349,4.5335,4.5364,-1.2945,-1.332,-1.2545,91.8726,91.7184,92.0276,1.081,1.0754,1.0868,0.8814,0.8765,0.8864,0.484,0.4811,0.487,PHOENIX,310.03816623299,-0.87084877645,0.304994,0.244424,0.2478,1.154853
1657,8460,,Aqr,311.83649999999994,0.002138888888888888,-0.00908,0.0039,-0.01349,0.00389,2001.718,47,-26,CV,,,,,19.4,s,,,,,2006-22,,2006-22,2004-45,,,,A9999-99,,,2004-45,S,,,,,SDSS J204720+000007,,,,,,,,,,,Gaia DR3 4227956460334694272,311.83649546375,0.00213213319,0.0,0.0,65.0,1636148068921376768,4227956460334694272,1639086687,0.3234,0.2239,1.5388,0.4119,3.736,6.72,-6.386,0.454,-2.092,0.38320366,0.4633,-0.1837,0.1579,-0.1392,-0.3109,-0.003,-0.4633,-0.413,-0.1036,0.4187,401,0,397,4,3.0265,512.56,0.969,2.1023,31,false,1.644,,,,,,,,47,20,0.708169,50,0.2086,165.8,0,0,1.109,0,371,208.83047,3.08066,67.7875,19.887882,0.016252,41,119.135,9.46977,12.5806,20.148441,0.086348,39,125.777,9.11269,13.8024,19.498896,0.078754,1.173,0,1,0,1,0,0.649546,0.260559,0.388987,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.999938,4.0E-5,0.0,,,,,,,,,,,,,,,,,,,,,,,311.83652384455,0.00214142971,7.217925,6.238155,0.421,0.029295
1659,8851,,Aqr,312.1162916666666,0.8358055555555555,0.00556,0.0039,-0.00154,0.00389,2001.786,48,-25,AM,0.175,,,,19.7,s,,,,,2006-22,,2006-22,2005-63,,,,A9999-99,,,2005-63,S,,,2005-63,,SDSS J204827+005008,,,,,,,,,,,Gaia DR3 4228442478834563712,312.11632122507,0.83582946774,0.0,0.0,75.0,1636148068921376768,4228442478834563712,1561621935,0.1296,0.084,1.6638,0.1644,10.1208,2.05,0.96,0.194,1.811,0.15389286,0.2638,0.0134,-0.2651,-0.0879,0.2272,-0.0584,-0.4249,0.0309,-0.2632,0.0508,429,0,426,3,1.1305,476.56,0.306,0.89596,95,false,,1.3965,0.0263,0.016,0.081,0.017,-0.053,-0.071,50,19,0.271102,58,0.02708,167.8,0,0,1.038,0,480,934.94263,4.24979,219.997,18.260405,0.005652,53,282.597,10.8746,25.9868,19.210625,0.041873,53,998.549,17.1827,58.1135,17.249472,0.019061,1.37,0,3,0,3,0,1.961153,0.95022,1.010933,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,3.0E-6,0.999722,3784.9,3706.8,3856.3,4.6734,4.6658,4.6839,0.4755,0.3051,0.6563,961.2793,889.3571,1006.3858,0.0173,0.0064,0.0317,0.0117,0.0043,0.0216,0.0074,0.0027,0.0137,MARCS,312.11631695778,0.8358214184,3.133061,2.499134,0.0554,0.136862
1532,6830,*,V607 Aql,293.85637499999996,0.7113888888888887,,,,,,,,non-CV,,,,,,,,,,,,,,1987-08,*,,,,,,,,,,,,31.1905/IRC 00445,,,,,,,,,,,Gaia DR3 4239545488994881792,293.85641346859,0.71136741088,0.0,0.0,71.0,1636148068921376768,4239545488994881792,250824260,0.0964,0.0863,0.6029,0.1124,5.3647,9.535,-1.663,0.118,-9.389,0.10228082,0.0841,-0.0286,0.0151,-0.2118,-0.3456,-0.155,0.1511,-0.095,-0.0948,0.1565,279,279,279,0,7.675,24856.0,0.978,865.25,31,false,1.095,,,,,,,,32,18,0.168391,38,0.8271,173.7,3,0,1.344,0,270,843900.39178,28474.9,29.6367,10.871639,0.036738,32,6253.86,1296.81,4.8225,15.848172,0.225157,32,1963480.0,218246.0,8.99663,9.015331,0.120742,2.334,0,6,0,0,0,6.832841,4.976533,1.856308,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,3395.6,3394.4,3397.4,-0.0639,-0.0661,-0.0612,0.3501,0.35,0.3502,1702.4508,1671.7037,1729.704,9.5231,9.4644,9.5956,5.0247,4.9948,5.0606,3.6495,3.6285,3.6753,MARCS,293.8564208624,0.71140914045,1.887511,1.625687,0.1768,0.158601
1579,6845,,V1327 Aql,299.078875,1.778861111111111,-0.0204,0.005,-0.0118,0.005,2000.0,42,-13,UG:,,,,,16.0,p,,18.5,,V,2004-106,,2004-106,T00000,,,,1964-01,,,1995-07,S,,,,,S 8255,,,,,,,,,,,Gaia DR3 4240792644418948480,299.07897542084,1.77885687755,0.0,0.0,75.0,1636148068921376768,4240792644418948480,645383804,0.0463,0.0322,0.0186,0.0533,0.3485,7.994,-3.407,0.052,-7.231,0.038127452,0.2134,-0.1196,-0.2587,-0.237,-0.1486,-0.2728,0.1593,-0.0981,-0.2884,0.1952,336,9,333,3,1.1644,373.46,0.042,0.12122,31,false,1.527,,,,,,,,38,18,0.076306,40,0.1018,18.43,0,0,1.045,0,339,5027.0968,68.7742,73.0956,16.434074,0.015107,39,2626.62,129.323,20.3105,16.790049,0.05353,38,3344.09,94.8715,35.2486,15.937201,0.031033,1.188,0,1,0,2,0,0.852848,0.355974,0.496874,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999988,6338.0,6308.8,6372.5,4.4011,4.3784,4.4221,-2.4431,-2.4858,-2.3304,1816.6954,1770.268,1871.789,0.7195,0.6981,0.7421,0.6078,0.5895,0.6272,0.3349,0.3248,0.3456,PHOENIX,299.07899057254,1.77888901496,0.851278,0.605746,0.2214,0.361662
1406,7781,,V368 Sct,281.4314583333333,-8.550333333333333,,,,,,25,-3,NA,,1970.58,,,6.9,v,,19.0,,p,ICRS,,,1987-08,,,,1987-08,,,1974-01,X,:,,,,,,,,,,,,,,,Gaia DR3 4251521094840968320,281.43159525936,-8.55032625442,0.001,0.0,45.0,1636148068921376768,4251521094840968320,829014726,0.4567,0.455,0.8748,0.4385,1.9949,4.391,-2.32,0.527,-3.729,0.48583278,0.4958,-0.1823,-0.3828,-0.0309,-0.3537,-0.0645,-0.2768,0.0318,-0.0104,0.2928,156,0,156,0,0.0596,156.52,0.0,0.0,95,false,,1.5571,0.1092,-0.165,-0.014,0.217,-0.044,-0.035,18,12,0.825885,19,0.3804,84.58,0,0,1.001,0,154,265.85933,3.08548,86.1647,19.625736,0.012898,10,104.246,12.4659,8.36253,20.293392,0.129863,10,248.483,10.5834,23.4787,18.759651,0.046398,1.327,0,1,0,1,0,1.533741,0.667656,0.866085,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.0E-6,0.0,0.999993,,,,,,,,,,,,,,,,,,,,,,,281.43160568551,-8.55030968232,8.609947,7.911363,0.2882,0.488121
1411,7786,*,V444 Sct,281.7912916666666,-8.34822222222222,,,,,,25,-3,NA,,1991.66,,,10.5,v,,20.0,,r,1991-19,,,1991-19,,,,A9999-99,,*,,,,,,,,U,,,,,,,,,,Gaia DR3 4251624758137436288,281.79165861137,-8.3481030921,0.0,0.0,50.0,1636148068921376768,4251624758137436288,1134327068,0.2877,0.2618,-0.0681,0.2838,-0.2401,8.624,-2.935,0.326,-8.109,0.27929556,0.5281,0.0116,-0.3469,-0.4489,-0.1199,-0.3508,-0.4321,-0.3751,-0.1137,0.5571,161,0,161,0,1.0903,185.09,0.469,0.54784,95,false,,1.3555,0.072,0.083,-0.022,0.107,-0.244,-0.248,19,13,0.564077,20,0.04717,80.53,0,0,1.06,0,160,470.24745,2.17024,216.68,19.00655,0.005718,14,105.097,9.67983,10.8573,20.284567,0.100039,14,561.607,13.277,42.2993,17.874315,0.025945,1.418,0,0,0,0,0,2.410252,1.278017,1.132235,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,281.79167179364,-8.34806705095,5.319508,4.587918,0.5766,1.375568
1415,7785,*,V443 Sct,282.41229166666665,-6.187749999999999,,,,,,27,-2,N,,1989.72,,,8.5,p,<,20.0,,p,1989-11,*,,1991-10,,,,1990-15,:,*,1991-10,X,,,,,,U,,,,,,R,,,,Gaia DR3 4252514434890412416,282.41249938919,-6.18773891852,0.003,0.002,28.0,1636148068921376768,4252514434890412416,229538429,1.8855,2.5027,,,,,,,,,0.4379,,,,,,,,,,51,0,50,1,1.2293,56.915,3.094,2.8226,3,false,,,,,,,,,6,6,5.735737,6,0.159,26.83,0,0,,0,49,108.25322,2.2332,48.4745,20.601265,0.022567,2,59.6316,13.024,4.57858,20.89985,0.23715,2,120.688,44.9834,2.68296,19.543732,0.404697,1.666,0,0,0,0,0,1.356119,0.298586,1.057533,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.001932,7.5E-5,0.997565,,,,,,,,,,,,,,,,,,,,,,,282.41249938919,-6.18773891852,1.885509,2.50267,0.4379,0.744514
1407,7779,*,GL Sct,281.451625,-6.420805555555555,,,,,,27,-2,N:,,1915.0,,,13.6,p,<,16.8,,p,ICRS,*,,1987-08,,,,1987-08,,,,,,,,,,,,,,,,,,,,Gaia DR3 4253154350687360384,281.45155560141,-6.42069749925,0.0,0.0,42.0,1636148068921376768,4253154350687360384,141669740,0.0415,0.0424,0.0863,0.052,1.6598,8.049,-3.045,0.052,-7.45,0.044203997,0.2038,-0.0437,-0.1114,-0.2694,-0.4523,-0.1629,-0.3488,-0.2064,0.1318,0.2613,201,0,201,0,0.3871,211.41,0.0,0.0,31,false,1.265,,,,,,,,23,16,0.077649,23,0.04047,85.08,0,0,1.018,0,198,7664.24226,5.29813,1446.59,15.976193,0.002856,19,1321.63,19.8803,66.4797,17.535765,0.016568,18,9706.16,26.8289,361.78,14.780276,0.004826,1.439,0,5,0,2,0,2.755488,1.559571,1.195917,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0,4645.5,4595.2,4743.6,3.0228,2.8168,3.2735,0.2746,0.2028,0.3535,1561.4443,1182.5466,1911.7946,4.1545,4.101,4.2626,2.8703,2.8261,2.9587,1.5482,1.5213,1.604,MARCS,281.45156922161,-6.42066438722,0.829983,0.723138,0.2771,0.461476
1439,7777,*,FS Sct,284.5705416666666,-5.401444444444444,0.002,0.005,-0.02,0.006,2000.0,29,-4,NA:,,1952.48,,,10.1,p,,19.3,,B,2003-115,,2003-115,1987-08,,,,1987-08,,*,,,,,,,,,,,,,,,,,,Gaia DR3 4254118072575205504,284.57044266895,-5.40152335431,0.0,0.0,39.0,1636148068921376768,4254118072575205504,1194381234,0.0806,0.0827,0.2756,0.1169,2.3575,5.735,-2.79,0.115,-5.011,0.09403782,0.1204,0.1103,-0.1792,-0.0414,-0.3967,0.1885,-0.0854,-0.542,0.0021,0.2735,159,0,158,1,0.4126,167.31,0.189,0.72646,31,false,1.346,,,,,,,,18,12,0.17448,20,0.06112,84.11,0,0,1.021,0,174,2569.41628,3.01441,852.377,17.16278,0.003036,20,772.525,14.7312,52.4413,18.118761,0.020891,18,2816.83,39.4486,71.4051,16.123495,0.015668,1.397,0,10,0,9,0,1.995266,0.95598,1.039286,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999996,4381.3,4335.1,4471.4,4.3004,4.259,4.3334,-1.3362,-1.388,-1.25,844.2054,800.8665,890.1714,1.5985,1.5376,1.7155,1.1679,1.1205,1.2585,0.6346,0.6085,0.6842,PHOENIX,284.57045512563,-5.40150108493,1.857446,1.513918,0.2613,0.45452
1447,6827,,V604 Aql,285.52662499999997,-4.445472222222222,0.018,0.001,-0.012,0.006,2000.0,30,-4,NA,,1905.63,,,8.2,p,,21.0,,p,2003-115,,2003-115,1987-08,,,,1994-51,,,1906-01,X,:,,,,HD 176779,,,,,,,,,,,Gaia DR3 4254650197492226560,285.52656670333,-4.44549264597,0.0,0.0,43.0,1636148068921376768,4254650197492226560,748032428,0.3023,0.3119,-0.0872,0.3162,-0.2756,3.746,-0.029,0.364,-3.746,0.3803154,0.4765,0.0715,-0.367,-0.4731,-0.3609,-0.4596,-0.3486,0.1101,-0.1772,0.4675,159,0,158,1,1.11,179.92,0.652,0.89367,31,false,1.418,,,,,,,,18,12,0.666573,19,0.133,88.24,0,0,1.062,0,167,510.63114,3.65785,139.599,18.917099,0.008251,17,232.286,10.1659,22.8495,19.423485,0.047599,16,393.078,11.1135,35.3695,18.261698,0.030929,1.225,0,2,0,2,0,1.161787,0.506386,0.655401,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999986,4642.2,4617.2,4666.8,4.9032,4.8894,4.9171,-1.8205,-1.9674,-1.7196,1713.8236,1695.9023,1740.955,0.0123,0.003,0.0382,0.0096,0.0024,0.0299,0.0052,0.0013,0.0163,MARCS,285.52656683056,-4.44547599801,5.943055,6.200659,0.4972,0.221779
1435,7776,*,EU Sct,284.054875,-4.2092777777777775,0.002,0.006,-0.044,0.001,2000.0,30,-3,NA,,1949.59,,,8.4,p,,18.0,,p,2003-115,,2003-115,1987-08,,,,1987-08,,*,1950-01,X,:,,,,,,,,,,,,,,,Gaia DR3 4255373749150298496,284.05504795037,-4.20918446107,0.011,0.001,46.0,1636148068921376768,4255373749150298496,1160592342,8.2568,7.8801,,,,,,,,,0.9834,,,,,,,,,,51,0,51,0,-0.2405,43.09,0.0,7.4079E-16,3,false,,,,,,,,,6,5,581.74646,6,2.325,44.8,0,0,,0,51,113.71696,1.88794,60.2335,20.547804,0.018235,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,284.05504795037,-4.20918446107,8.256799,7.880076,0.9834,0.705992
1434,6816,*,EL Aql,284.0084583333333,-3.3223888888888884,0.016,0.016,-0.024,0.007,2000.0,30,-2,NA,,1927.45,,,6.4,p,,20.0,,p,2003-115,,2003-115,1987-08,,,,1927-03,,*,1928-01,X,:,,,,60.1927,,,,,,,,,,,Gaia DR3 4255780873390406528,284.00844773794,-3.3223693673,0.0,0.0,130.0,1636148068921376768,4255780873390406528,1362324107,0.0694,0.0658,0.1601,0.0779,2.0547,6.55,-2.236,0.074,-6.157,0.05941942,-0.2936,0.194,0.1635,-0.3556,-0.5318,-0.3507,-0.1066,0.0032,0.0365,-0.0718,193,0,193,0,-1.1253,173.83,0.0,0.0,31,false,1.27,,,,,,,,22,13,0.108764,22,0.06325,78.97,0,0,0.941,0,192,4354.03523,3.92911,1108.15,16.590137,0.002924,19,785.258,6.55894,119.723,18.101011,0.009488,20,5378.43,22.5558,238.45,15.421256,0.005917,1.416,0,1,0,0,0,2.679755,1.510874,1.168881,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,284.00845769049,-3.32234200206,1.174425,0.959959,-0.0278,0.079931
1394,7784,*,V427 Sct,280.749375,-4.472055555555555,,,,,,,,non-CV,,1958.0,,,,,,,,,,,,1987-08,*,,,,,,,,,,,,CSV 7917,,,,,,,,,,,Gaia DR3 4256723365343836672,280.74941974835,-4.47219669229,0.0,0.0,110.0,1636148068921376768,4256723365343836672,905110830,0.1111,0.1062,0.3465,0.1277,2.7134,4.305,-1.27,0.14,-4.113,0.11861449,-0.0392,0.1013,0.1334,-0.2491,-0.446,-0.2907,-0.1287,0.0675,0.0981,0.1657,221,194,221,0,4.0785,18604.0,0.995,768.88,95,false,,1.0883,0.0256,-0.2,0.129,-0.108,-0.07,0.072,26,16,0.202978,26,0.1114,69.53,8,0,1.201,0,181,233810.07647,9494.57,24.6257,12.265209,0.044176,23,3116.25,968.359,3.21807,16.604462,0.337399,24,447204.0,64687.9,6.91326,10.621631,0.157097,1.926,0,1,0,0,0,5.982831,4.339252,1.643579,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,280.74942540985,-4.47217841009,2.227879,1.914387,0.1935,0.532871
1404,6855,*,Aql2,281.30212499999993,-2.9763888888888883,0.005,0.0075,-0.0061,0.0075,2000.0,30,0,UG:,,,,,13.0,v,<,14.0,,v,2004-105,,2004-105,T00001,,,,1951-04,,*,,,,,,,NSV 11297,,,,,,,,,,,Gaia DR3 4258634346581916032,281.30210927761,-2.97641788793,0.0,0.0,49.0,1636148068921376768,4258634346581916032,61160199,0.0239,0.023,0.3605,0.0267,13.4883,4.636,-2.149,0.029,-4.108,0.028000604,0.2536,-0.0653,-0.1688,-0.0628,-0.2553,-0.0259,-0.2113,-0.0963,0.1824,0.2163,217,0,217,0,1.4703,243.15,0.0,0.0,31,false,1.279,,,,,,,,25,17,0.044107,25,0.04366,84.73,0,0,1.071,0,215,19079.63433,9.79861,1947.18,14.985942,0.002811,22,3829.47,11.0856,345.447,16.380695,0.004203,21,23046.3,28.9625,795.728,13.841393,0.004018,1.409,0,5,0,5,0,2.539302,1.394753,1.144548,58.82,4.52,2,11,7,9,4.7057,,,941.956,,5500.0,4.5,0.0,0,,,,13.308841,0.069299,4,,NOT_AVAILABLE,0.0,0.0,1.0,4709.8,4654.0,4787.3,2.5034,2.4305,2.6019,-0.0833,-0.1629,-0.0285,2696.007,2439.8464,2917.018,3.632,3.5735,3.7052,2.5568,2.5105,2.6165,1.382,1.3551,1.4203,MARCS,281.30211883954,-2.97639962989,0.472013,0.453422,0.2167,0.118717
1450,6812,*,CM Aql,285.8962083333333,-3.0541666666666663,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4261573650399645184,285.89640423091,-3.05429494702,0.0,0.0,150.0,1636148068921376768,4261573650399645184,1553313380,0.0252,0.0257,0.1433,0.0321,4.4608,7.746,-4.143,0.032,-6.545,0.02540346,-0.036,0.1241,-0.3106,0.102,-0.5512,0.2273,-0.282,-0.2883,0.2345,-0.0035,210,53,210,0,4.9532,794.85,0.188,23.797,31,false,1.223,,,,,,,,24,14,0.046525,25,0.09266,76.5,0,0,1.253,0,217,117126.79284,551.375,212.427,13.015726,0.005806,22,14694.8,431.518,34.0538,14.92063,0.032005,22,164249.0,2039.7,80.5259,11.709139,0.014003,1.528,0,0,0,0,0,3.211491,1.904903,1.306587,59.87,3.12,1,3,2,3,14.838,2.7827,0.005105,405.092,8.18,3600.0,3.5,-0.5,111,,,,,,,,VARIABLE,0.0,0.0,0.99999,,,,,,,,,,,,,,,,,,,,,,,285.8964226714,-3.05426585943,0.518296,0.414436,-0.0222,0.842144
1499,6829,*,V606 Aql,290.10124999999994,-0.13527777777777775,,,,,,36,-6,NA,,1899.3,,,6.7,p,,17.3,,p,ICRS,,,1987-08,,,,1987-08,,*,1987-08,X,:,,,,BD -0 3708a,,,,,,,,,,,Gaia DR3 4263575384344746496,290.10116422533,-0.13551460359,0.001,0.001,27.0,1636148068921376768,4263575384344746496,740296771,0.6094,0.7677,-0.1466,0.9437,-0.1553,6.079,-5.949,0.637,-1.254,0.6272377,0.326,-0.0256,-0.4096,-0.3525,-0.6549,-0.2318,-0.0962,-0.0791,-0.2417,0.1122,170,0,170,0,0.9437,193.08,0.0,0.0,95,false,,1.4829,0.1722,-0.128,-0.249,0.367,-0.19,0.077,20,12,1.04046,20,0.5734,75.82,0,5,1.05,0,170,156.99845,4.05549,38.7125,20.197628,0.028181,16,89.3138,10.8878,8.20313,20.461246,0.132386,14,105.845,11.2163,9.43677,19.686216,0.115116,1.243,0,0,0,0,0,0.77503,0.263618,0.511412,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.233318,0.0,0.76667,,,,,,,,,,,,,,,,,,,,,,,290.10119066358,-0.13550902871,10.462601,10.138463,0.1471,0.906769
1487,6856,*,Aql3,288.97799999999995,-0.2453333333333333,,,,,,,,non-ex,,,,,,,,,,,,,,2005-47,*,,,,,,,,,,,,NSV 11855,,,,,,,,,,,Gaia DR3 4263950558314931328,288.97836819526,-0.24514106956,0.0,0.0,53.0,1636148068921376768,4263950558314931328,1034761096,0.2769,0.2479,0.7943,0.2671,2.9739,4.015,-2.44,0.385,-3.189,0.35147095,0.3991,-0.1944,-0.4133,-0.2145,-0.1676,-0.1549,-0.1843,-0.0289,-0.0035,0.4463,157,0,156,1,0.1591,158.76,0.0,0.0,95,false,,1.4239,0.0723,-0.131,-0.187,0.091,-0.109,0.06,18,13,0.628408,19,0.1291,84.9,0,0,1.007,0,165,544.38726,1.5943,341.457,18.847597,0.004207,10,221.088,8.93038,24.7568,19.47713,0.043945,12,480.157,11.8055,40.6723,18.044436,0.026961,1.288,0,0,0,0,0,1.432695,0.629534,0.803162,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999977,,,,,,,,,,,,,,,,,,,,,,,288.97837903971,-0.24512689642,6.278456,5.674448,0.4507,1.495325
1490,6818,*,FO Aql,289.1590416666666,0.12694444444444442,0.006,0.006,-0.009,0.006,1992.489,36,-5,UGSS,,,,,13.6,p,,17.5,,p,ICRS,,1965-04,1982-03,,,,1982-03,,,1985-07,X,,,,,3.1905,U,,,,,,,,,,Gaia DR3 4263985119919228800,289.15904756598,0.12690009803,0.0,0.0,48.0,1636148068921376768,4263985119919228800,1776018803,0.0419,0.0417,1.9119,0.0539,35.4491,11.289,1.74,0.053,-11.154,0.048221655,0.0497,-0.0064,-0.0444,-0.0086,-0.374,0.1485,0.0543,-0.3928,0.0579,0.0907,188,0,188,0,18.9352,867.66,0.3,26.353,31,false,1.438,,,,,,,,22,12,0.076794,24,0.3721,164.4,0,0,2.136,0,180,13468.33283,741.204,18.1709,15.364082,0.059815,19,6360.66,1372.65,4.63384,15.829787,0.234323,19,10765.8,1513.39,7.11367,14.667782,0.152674,1.272,0,2,0,4,0,1.162005,0.465705,0.696301,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,5352.3,5340.7,5367.4,4.7172,4.7107,4.728,-3.9771,-4.1081,-3.6473,487.7887,482.2355,493.7531,0.8077,0.7764,0.844,0.6495,0.6247,0.678,0.3604,0.3465,0.3762,MARCS,289.15903983414,0.12694967301,0.854109,0.770409,0.083,0.161053
1497,6825,*,V528 Aql,289.82966666666664,0.6311944444444444,0.004,0.011,-0.018,0.006,2000.0,37,-5,NA,,1945.65,,,7.0,p,,19.2,,B,2003-115,,2003-115,1987-08,,,,1987-08,,*,1945-01,X,:,,,,,,,,,,,,,,,Gaia DR3 4264405618723830016,289.82948937362,0.63146945416,0.001,0.001,129.0,1636148068921376768,4264405618723830016,96695936,0.9476,0.8795,,,,,,,,,-0.3275,,,,,,,,,,66,0,66,0,11.4908,294.39,2.574,17.067,3,false,,,,,,,,,8,6,3.817967,14,0.2777,143.3,0,42,,0,72,501.88217,15.4055,32.5782,18.935862,0.033441,0,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,289.82948937362,0.63146945416,0.947603,0.879477,-0.3275,1.177917
1492,6822,,V356 Aql,289.307125,1.7226944444444443,,,,,,37,-5,NB,,1936.72,,,7.7,p,,18.3,,V,ICRS,,,1987-08,,,,1987-08,,,1996-14,S,,,,,618.1936,,,,,,,,,,,Gaia DR3 4264846415484216576,289.30700992781,1.7226893006,0.0,0.0,44.0,1636148068921376768,4264846415484216576,1054051580,0.1373,0.1387,0.377,0.1671,2.2557,2.895,0.406,0.183,-2.866,0.16917495,0.3458,-0.052,0.0408,-0.2571,-0.4328,-0.3098,0.0976,0.1941,-0.0474,0.1906,240,9,238,2,0.349,250.01,0.096,0.06561,31,false,1.589,,,,,,,,27,14,0.270507,40,0.1498,161.7,0,0,1.015,0,278,986.11708,13.4653,73.234,18.202545,0.015079,20,549.479,30.8549,17.8085,18.488665,0.061031,19,606.13,33.8808,17.8901,17.791481,0.060807,1.172,0,0,0,0,0,0.697184,0.286119,0.411064,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.033624,1.0E-6,0.966323,,,,,,,,,,,,,,,,,,,,,,,289.30700812093,1.72270203845,2.921205,2.696793,0.2204,0.414487
