idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,PAdiam,EPA,mainClass,subClass,objID,RAJ2000_x,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist
4789,039.1+02.7,PM 1-262,T,18:53:02.0,06:44:15.32,283.25822,6.73759,39.11395,2.71376,1988A&AS...76..317P,,,S,,116082832582715516,283.25822888,6.73755934,0.009,0.009,90.0,512024576,61,56234.35112269,5,65,21.9634,0.1281,21.6322,0.0579,16892216,20.1962,0.0406,19.7134,0.0313,16892216,20.0386,0.0415,19.53,0.0284,16892216,18.7879,0.0535,18.3204,0.0244,16892216,17.4928,0.0696,16.8706,0.0362,16892216,0.114851
4799,042.6-00.8,PM 1-288,L,19:12:25.5,08:15:07.52,288.10615,8.25209,42.66295,-0.86488,1988A&AS...76..317P,,,,,117902881062853103,288.10618016,8.25213427,0.12,0.094,90.0,503635968,60,53178.85128472,1,5,28.631,,,,16420,24.687,,,,16420,22.19,,,,16420,20.371,,,,16420,19.6174,0.1136,19.3049,0.2842,115000,0.192212
4811,053.1-02.1,WOW 1,T,19:37:27.5,16:53:53.99,294.36458,16.89833,53.17225,-2.13793,2001A&A...378..843K,0,,E,r;s;,128272943644688395,294.36449563,16.89822309,0.118,0.067,0.0,302309376,36,55916.56165509,0,25,21.6381,0.0658,21.6849,0.1409,280,21.0862,0.0392,20.9725,0.0157,16777496,20.8238,0.0231,20.6139,0.0702,280,,,,,0,20.1668,0.1861,20.291,0.3316,280,0.482274
4819,057.6+01.8,PM 1-305,T,19:31:41.3,22:43:38.75,292.92199,22.72743,57.61212,1.87629,1988A&AS...76..317P,,,E,a;s;,135272929220893490,292.92205812,22.72740332,0.04,0.023,90.0,444915712,53,55987.62561343,5,60,19.7744,0.0237,16.9303,0.061,16892216,18.9923,0.0097,17.615,0.0457,16892216,18.6789,0.008,18.3688,0.0236,16892216,18.5209,0.0234,18.133,0.0626,16892216,18.1438,0.0292,17.003,0.1236,16892216,0.245738
4821,058.6+00.9,PM 1-309,P,19:37:29.34,23:09:46.6,294.37225,23.16294,58.64103,0.9196,2001A&A...378..843K,,,S,,135792943722336099,294.37222272,23.16293391,0.01,0.009,90.0,503635968,60,55898.86505787,4,43,25.079,,,,16420,21.3087,0.0409,21.4415,0.0723,115000,20.3942,0.0173,20.5113,0.0565,115000,19.1583,0.0081,18.9104,0.0758,115000,18.2462,0.0348,18.4224,0.0445,115000,0.092915
4822,057.9+01.7,K 4-30,T,19:33:09.0,22:58:33.53,293.28762,22.97598,57.99246,1.70083,1992secg.book.....A,,,R,,135572932876411741,293.28759578,22.97598988,0.059,0.027,90.0,512024576,61,55778.16628472,5,45,20.6077,0.0355,19.7694,0.0415,16892216,18.3119,0.1291,17.5376,0.0412,16892216,18.1594,0.016,17.7805,0.0208,16892216,16.8912,0.0657,16.4884,0.0225,16892216,16.1848,0.0245,15.0678,0.0021,16892216,0.087802
4823,059.9+00.6,PM 1-311,P,19:41:16.6,24:13:26.87,295.31924,24.22413,59.99162,0.68658,1988A&AS...76..317P,,,,,137062953193389395,295.31917587,24.2240423,0.009,0.004,0.0,503635968,60,55945.22141204,4,39,25.878,,,,16420,21.7883,0.0877,22.3877,0.0,115000,20.0066,0.0503,20.1395,0.09,115000,18.9492,0.0296,19.1211,0.0231,115000,18.1775,0.0381,18.3919,0.0679,115000,0.379481
4824,061.2-00.0,PM 1-314,P,19:46:53.6,24:53:23.68,296.72325,24.88991,61.20583,-0.08787,1988A&AS...76..317P,,,R,,137862967232078449,296.72323235,24.8899206,0.018,0.013,90.0,503635968,60,55897.58667824,3,35,25.603,,,,16420,22.43,,,,16420,21.0224,0.0681,20.9934,0.1827,115000,19.7249,0.0589,19.4492,0.1765,115000,18.4334,0.0293,18.4297,0.0873,115000,0.069126
4827,063.8+00.1,K 3-48,T,19:52:09.1,27:18:30.96,298.038,27.3086,63.88897,0.12291,1992secg.book.....A,,,E,,140772980379350838,298.03791711,27.30854059,0.017,0.013,0.0,512024576,61,56001.73685185,5,80,21.1285,0.0314,20.6851,0.0432,16892216,18.5716,0.0327,17.0503,0.0029,16892216,18.0266,0.0128,17.1928,0.009,16892216,17.2071,0.018,15.9841,0.0107,16892216,16.2296,0.0128,14.713,0.024,16892216,0.340655
4829,069.6-00.9,PM 1-319,L,20:10:37.7,31:37:56.60,302.65696,31.63239,69.68419,-1.00291,1988A&AS...76..317P,,,S,,145953026569789575,302.65693375,31.63249221,0.006,0.006,0.0,503635968,60,56073.09604167,10,39,20.7074,0.0402,20.8599,0.0566,115000,19.0782,0.0016,19.0258,0.0091,16892216,19.2595,0.0353,19.2673,0.0273,115000,18.3139,0.0199,18.2481,0.0166,16892216,17.0314,0.0165,17.0638,0.0086,115000,0.37665
4831,071.4-01.9,PM 1-323,L,20:18:50.0,32:36:23.87,304.70828,32.60663,71.45895,-1.90821,1988A&AS...76..317P,,,B,a;,147123047084348565,304.70840656,32.60655235,0.028,0.022,0.0,512024576,61,55882.03145833,5,41,25.527,,,,114724,20.8867,0.1078,19.7443,0.0743,16892216,20.2971,0.1075,19.4044,0.0666,16892216,19.2191,0.05,18.1216,0.0436,16892216,17.9169,0.07,16.5636,0.0399,16892216,0.474816
4833,074.5+02.3,PM 1-318,T,20:09:32.8,37:31:16.93,302.38685,37.52137,74.50065,2.39435,2009AJ....137.4140M,,,R,r;,153023023868976173,302.38676418,37.52147728,0.114,0.107,0.0,444915712,53,55904.22096065,3,27,20.5483,0.0562,18.3453,0.0299,16892216,19.6886,0.1619,17.5568,0.0126,16777496,19.9989,0.0394,17.9674,8.0E-4,16892216,19.6061,0.1226,17.7304,0.0279,16892216,18.9544,0.0798,16.8233,0.0393,16793912,0.457384
5003,014.8-02.7,PTB 41,T,18:27:26.6,-17:24:10.08,276.86099,-17.4028,14.75161,-2.73007,2006MNRAS.367.1551B,,,A,,87112768608996785,276.86088656,-17.40300369,0.036,0.036,0.0,444915712,53,56335.91559028,2,12,,,,,16416,,,,,16416,20.0065,0.0397,20.0545,0.0759,16793904,19.4784,0.024,19.4591,0.034,16892216,,,,,114720,0.814844
5005,016.6-04.0,PTB 43,T,18:35:55.9,-16:21:20.52,278.983,-16.3557,16.61785,-4.05255,2006MNRAS.367.1551B,,,S,,88372789831283158,278.98311373,-16.35600907,0.02,0.008,0.0,503635968,60,55796.67496528,5,49,17.3921,0.0065,17.4903,0.0083,115000,17.06,0.0052,17.1204,0.0144,16892216,17.5523,0.0146,17.591,0.0219,16892208,17.4846,0.004,17.5748,0.0531,115000,16.7105,0.0048,16.7779,0.0094,115000,1.179971
5012,021.4+00.0,2MASS J18295609-1012119,P,18:29:56.1,-10:12:11.52,277.48359,-10.2032,21.41264,0.07397,2009A&A...501..539U,,,S,,95752774837166382,277.48369946,-10.20331945,0.007,0.006,90.0,503635968,60,55979.34230324,8,61,25.006,,,,16420,20.378,0.0138,20.425,0.0369,115000,19.047,0.0154,19.1155,0.0178,115000,17.6926,0.0129,17.7086,0.0223,115000,16.7169,0.0266,16.7389,0.0039,16892216,0.579072
5020,059.3-01.7,We 1-8,T,19:48:52.65,22:25:15.5,297.21938,22.42097,59.30354,-1.72634,1992secg.book.....A,,,R,a;s;,134902972191225217,297.21916269,22.4205527,0.093,0.093,90.0,436281344,52,55876.76811343,2,3,,,,,16416,,,,,16416,21.6473,0.1763,,,115000,20.5465,0.0287,20.5239,0.2761,115000,,,,,16416,1.667283
5034,007.8+00.5,,P,18:01:07.4,-21:56:04.92,270.28101,-21.9347,7.80734,0.54178,MIRPNc,,,,,81672702808418624,270.28075913,-21.93486557,0.029,0.013,0.0,444915712,53,55997.89980324,4,46,21.2503,0.2084,,,20528,21.1155,0.0315,20.7331,0.0984,16892216,19.9196,0.0553,19.6252,0.0761,16892216,19.0534,0.0317,18.6842,0.0412,16892216,18.6104,0.03,18.3509,0.0852,16892216,1.028158
5037,359.9-00.1,SSTGC 580183,P,17:46:00.0,-29:01:49.08,266.5,-29.0303,359.96292,-0.11996,MIRPNc,,,,,73162664995803649,266.49953127,-29.03051055,0.021,0.02,90.0,436527104,52,55934.48721065,3,22,,,,,16416,22.0533,0.1856,22.172,0.3189,115248,20.8144,0.0282,21.0886,0.0625,115000,19.9578,0.0617,19.7866,0.0904,114992,,,,,16416,1.658737
5044,009.2+00.3,GPSR5 9.287+0.309,P,18:05:07.4,-20:45:43.56,271.28101,-20.7621,9.28661,0.30873,MIRPNc,,,,,83082712808816045,271.28102337,-20.76206953,0.055,0.055,90.0,436281344,52,56059.57423611,2,4,,,,,16416,,,,,16416,,,,,16416,,,,,16416,19.3003,0.109,19.2688,0.0551,115000,0.118566
5057,001.7-00.3,MC1,P,17:51:04.6,-27:36:57.60,267.76901,-27.616,1.75074,-0.34734,MIRPNc,,,,,74862677689420757,267.76892243,-27.61625978,0.02,0.015,0.0,168091648,20,56042.27704861,5,19,,,,,16416,21.4542,0.107,21.485,0.1612,65848,20.0253,0.1128,19.9043,0.128,16892216,19.2209,0.0209,19.392,0.0335,115000,18.7987,0.081,18.8252,0.0276,16952,0.976034
5237,359.6+01.9,,P,17:37:20.7,-28:10:07.07,264.33616,-28.16863,359.69128,1.94833,MIRPNc,,,S,,74192643361887419,264.3361813,-28.16881654,0.065,0.054,0.0,310534144,37,56172.74677083,0,8,,,,,0,21.3436,0.2017,,,4112,20.3859,0.0485,19.9733,0.0849,16777488,19.1727,0.0631,18.6328,0.0288,16777496,,,,,0,0.674938
5239,030.9+05.4,OL 17,T,18:28:27.1,00:44:44.99,277.11301,0.74583,30.97073,5.45361,2011A&A...526A..41O,,,S,,108892771129945193,277.11303874,0.74562316,0.076,0.076,90.0,310452224,37,56283.92428241,0,3,,,,,0,22.2618,0.1888,21.8315,0.2482,272,,,,,0,20.3026,0.0357,19.335,0.031,16777496,,,,,0,0.751776
5258,009.7+00.8,IRAS 18011-2006,P,18:04:05.5,-20:06:16.63,271.02281,-20.10462,9.741,0.842,2011ApJS..194...32A,,,,,83872710225164842,271.02249713,-20.10460238,0.028,0.025,90.0,436527104,52,56033.04321759,3,15,,,,,16416,,,,,16416,20.9162,9.0E-4,20.8189,0.1357,115000,20.226,0.0215,20.2146,0.0074,115000,19.9513,0.199,20.3481,0.3193,115000,1.059601
5259,012.1+00.0,GPSR 012.116+0.076,L,18:11:49.070,-18:24:05.32,272.95446,-18.40148,12.1157,0.07573,2011ApJS..194...32A,,,E,,85912729545638515,272.95456658,-18.40152871,0.013,0.013,90.0,511860736,61,55677.49950231,4,3,26.422,,,,16420,22.565,,,,16420,20.128,,,,16420,18.357,,,,16420,16.4191,0.0121,16.1705,0.0441,16892216,0.404099
5274,050.5+00.0,NVSS J192414+153909,L,19:24:14.558,15:39:11.215,291.06066,15.65312,50.55558,0.04483,2009A&A...501..539U,,,S,,126782910607484161,291.06068218,15.65305164,0.032,0.013,0.0,512024576,61,56227.20981481,4,46,26.965,,,,16420,21.4355,0.1572,21.0938,0.1967,16892216,20.8838,0.093,19.9535,0.0803,16892216,18.767,0.0463,17.8572,0.0395,16892216,16.8429,0.0217,15.7646,0.0152,16892216,0.257827
5275,048.9+04.3,IPHASX J190512.4+161347,T,19:05:12.49,16:13:47.4,286.30204,16.22983,48.94364,4.36623,2014MNRAS.443.3388S,,,R,a;r;,127472863021186330,286.30206111,16.22983796,0.026,0.009,0.0,444915712,53,55851.63931713,4,29,20.2492,0.0247,20.2161,0.0438,16892216,20.107,0.0213,19.5826,0.0356,16892216,20.2158,0.0194,20.4481,0.0197,16892216,,,,,114720,,,,,16416,0.078393
5330,019.5+00.7,GLIPN1823-1133,T,18:24:00.0,-11:33:38.63,275.99983,-11.56073,19.53268,0.73109,2012MNRAS.427.3016P,,,S,,94122759997377423,275.99954654,-11.56066859,0.088,0.058,90.0,512024576,61,55862.7681713,5,42,23.912,,,,114724,20.0765,0.0278,19.5938,0.0585,16892216,18.8476,0.0103,18.8679,0.0272,115000,17.8455,0.0119,17.8084,0.0199,16892216,17.1111,0.0596,17.0901,0.0851,16892216,1.023906
5383,008.9+00.2,FP J1804-2105,L,18:04:36.5,-21:05:24.18,271.15198,-21.09005,8.94167,0.25306,2010AJ....139.1542M,,,E,m;s;,82692711517812078,271.15179276,-21.09019967,0.048,0.048,90.0,436363264,52,55827.58524306,1,4,,,,,16416,,,,,16416,20.9629,0.0461,20.6262,0.1608,16696,20.6001,0.0714,,,114744,,,,,16416,0.82816
5384,032.4+00.1,MGE 032.4982+00.1615,P,18:50:04.3,-00:18:43.99,282.51792,-0.31222,32.4983,0.16161,2010AJ....139.1542M,,,,,107622825182856086,282.51828225,-0.31196101,0.019,0.015,0.0,436527104,52,56275.07146991,4,31,,,,,16416,21.5265,0.0629,21.4957,0.0586,115000,20.4882,0.0334,20.6829,0.0661,115000,19.7627,0.0197,19.9332,0.0267,115000,19.2066,3.0E-4,18.9432,0.1567,16892216,1.6031
5415,042.7+00.8,[GKF2010] MN102,T,19:06:33.6,09:07:19.99,286.64,9.12222,42.76637,0.82241,2010AJ....139.1542M,,,B,r;s;,118942866402707383,286.64026762,9.12240058,0.006,0.004,0.0,503635968,60,56081.19739583,5,59,25.18,,,,114724,20.7191,0.0302,20.5038,0.1387,16892216,19.251,0.0137,19.2427,0.0363,115000,18.2725,0.0047,18.3214,0.0171,115000,17.4546,0.0144,17.3486,0.0178,16892216,1.152165
5433,000.4-02.1,MGE 000.4900-02.1986,P,17:55:25.9,-29:38:29.00,268.85792,-29.64139,0.49006,-2.19859,2010AJ....139.1542M,,,,,72432688575781154,268.85754199,-29.64098083,0.019,0.004,90.0,235200512,28,55702.65641204,3,37,17.7013,0.0094,17.7518,0.0053,1072,15.911,0.0029,15.9265,0.0034,115000,15.0598,0.0071,15.0598,0.0091,115000,14.5218,0.0023,14.5011,0.0025,16777496,14.2129,0.0034,14.1308,0.0119,16777488,1.889094
5464,044.9+00.0,AGP 2,T,19:13:37.2,10:39:32.90,288.40513,10.65914,44.93256,-0.01042,2001A&A...378..843K,,,B,a;m;p;,120792884049001732,288.40485903,10.65936081,0.008,0.007,0.0,503635968,60,55933.61359954,10,76,22.1837,0.2263,21.4623,0.2314,16892208,20.6621,0.0422,19.4333,0.0767,16892216,19.6273,0.0285,19.6617,0.0899,115000,18.7414,0.0073,18.8757,0.02,115000,18.1751,0.019,18.334,0.0248,115000,1.245359
5513,003.6-00.6,MGE 003.6547-00.6687,P,17:56:38.7,-26:08:15.00,269.16125,-26.1375,3.65471,-0.66858,2010AJ....139.1542M,,,,,76632691618065087,269.16168087,-26.13773248,0.1,0.099,90.0,1384439808,165,56252.82126157,2,7,,,,,16416,,,,,16416,21.4741,0.1814,20.0501,0.0948,115000,21.3267,0.2678,,,16952,19.1581,0.0579,18.0936,0.0549,16793912,1.624665
5535,358.4+02.5,MGE 358.4694+02.5544,P,17:32:01.1,-28:52:05.02,263.00458,-28.86806,358.46932,2.55429,2010AJ....139.1542M,,,R,a;r;,73352630045138239,263.00443777,-28.8683421,0.073,0.037,90.0,436527104,52,55996.25362269,4,14,,,,,16416,21.96,0.1728,,,115000,21.616,0.0076,,,115000,20.291,0.1017,,,115000,21.0172,0.292,,,115760,1.110146
5537,000.9+02.3,MGE 000.9899+02.3115,T,17:39:05.1,-26:52:39.00,264.77125,-26.8775,0.98988,2.31145,2010AJ....139.1542M,,,R,,75742647709357882,264.7709231,-26.87704324,0.127,0.048,90.0,444915712,53,55850.75391204,4,14,,,,,16416,21.083,0.088,20.8492,0.1097,16892216,20.1269,0.0205,19.565,0.0385,16777496,19.4682,,18.6959,0.0648,16892216,18.8021,0.0864,18.9542,0.167,16952,1.950831
5538,001.5+00.9,[GKF2010] MN65,P,17:45:40.7,-27:09:15.01,266.41958,-27.15417,1.5279,0.91729,2010AJ....139.1542M,,,S,,75412664198725271,266.41987824,-27.15420029,0.012,0.004,0.0,503635968,60,56025.61446759,5,73,18.9722,0.0069,19.1251,0.0174,115000,17.5658,0.0097,17.6259,0.003,115000,16.7745,0.003,16.8183,0.0023,114992,16.2505,0.0042,16.3125,0.0083,115000,15.867,0.0075,15.9175,0.0567,115000,0.96153
5539,002.0+02.1,[GKF2010] MN60,P,17:42:07.5,-26:02:12.01,265.53125,-26.03667,2.06422,2.17917,2010AJ....139.1542M,,,,,76752655314486689,265.5314051,-26.03636811,0.027,0.027,90.0,310534144,37,56240.22273148,0,5,,,,,0,,,,,0,20.7136,0.0752,20.8937,0.146,272,19.6954,8.0E-4,19.745,0.0865,16777496,19.1907,0.0593,18.9743,0.087,16777488,1.197013
5544,003.7-01.1,MGE 003.7724-01.1833,P,17:58:53.6,-26:17:35.02,269.72333,-26.29306,3.77237,-1.18302,2010AJ....139.1542M,,,,,76442697229098772,269.72292072,-26.29296756,0.009,0.002,0.0,436527104,52,56109.33991898,5,85,18.6057,0.0054,18.7179,0.0123,115000,17.537,0.0083,17.6016,0.004,115000,16.9488,0.007,17.0076,0.006,115000,16.5815,0.0107,16.6689,0.0105,115000,16.3347,0.0124,16.4769,0.016,115000,1.362243
5553,020.4-00.9,MGE 020.4513-00.9867,P,18:31:57.1,-11:32:46.00,277.98792,-11.54611,20.45134,-0.98654,2010AJ....139.1542M,,,,,94142779877175600,277.98772395,-11.54567184,0.066,0.066,90.0,436363264,52,56191.71508102,2,5,,,,,16416,,,,,16416,,,,,16416,20.8955,0.1351,20.8859,0.2367,115000,19.8346,0.1223,,,115768,1.722291
5592,005.1+01.7,MGE 005.1020+01.7969,P,17:50:30.6,-23:38:24.00,267.6275,-23.64,5.10183,1.797,2010AJ....139.1542M,,,E,,79632676273902077,267.62733935,-23.64023299,0.088,0.014,90.0,302309376,36,56340.12291667,0,8,,,,,0,20.5403,0.0432,20.5522,0.143,16777496,19.6628,0.0235,19.6306,0.0948,272,19.098,0.0292,,,280,,,,,0,0.992079
5596,044.5+00.7,[GKF2010] MN105,P,19:10:04.3,10:43:27.98,287.51792,10.72444,44.587,0.79265,2010AJ....139.1542M,,,,,120872875177850257,287.51776126,10.72482073,0.01,0.009,90.0,503635968,60,55889.77702546,3,38,22.201,,,,16420,20.149,,,,16420,20.1861,0.0422,20.1662,0.0229,115000,18.9959,0.0209,19.1084,0.0281,115000,18.1948,0.0368,18.349,0.075,115000,1.481176
5604,003.5+01.8,MGE 003.5004+01.8442,P,17:46:42.8,-24:59:16.01,266.67833,-24.98778,3.50027,1.84431,2010AJ....139.1542M,,,E,,78012666783514988,266.67835998,-24.98779223,0.084,0.084,90.0,436363264,52,56218.70809028,3,4,,,,,16416,,,,,114720,21.8191,0.0632,,,114992,,,,,114720,,,,,16416,0.107277
5605,005.5-02.8,MGE 005.5423-02.8069,P,18:09:02.7,-25:32:53.02,272.26125,-25.54806,5.54221,-2.8068,2010AJ....139.1542M,,,S,,77342722616832702,272.26168833,-25.54803296,0.015,0.003,0.0,436527104,52,56009.55834491,5,85,16.7421,0.0131,16.8277,0.0081,115000,16.081,0.0124,16.0497,0.0015,16892216,15.8471,0.0156,15.8022,0.0092,16892216,15.6712,0.0015,15.6995,0.0012,16892216,15.5665,0.0026,15.6369,0.0083,115000,1.427023
5606,005.9+02.6,MGE 005.9143+02.6666,P,17:49:04.3,-22:29:49.99,267.26792,-22.49722,5.91412,2.66682,2010AJ....139.1542M,,,,,81002672680694268,267.26805401,-22.49672744,0.042,0.016,90.0,302309376,36,55879.91616898,0,9,,,,,0,20.8252,0.067,21.1395,0.1232,272,20.0557,0.0241,20.2994,0.0844,280,,,,,0,19.0852,0.0491,,,16,1.828377
5640,358.7+02.6,MGE 358.7131+02.6027,P,17:32:26.3,-28:38:15.00,263.10958,-28.6375,358.71302,2.60287,2010AJ....139.1542M,,,S,,73632631093425784,263.10934706,-28.6370894,0.009,0.008,90.0,503635968,60,56065.28832176,4,92,18.6418,0.0072,18.7209,0.0084,115000,17.3745,0.0074,17.331,0.013,115000,16.7012,0.005,16.6809,0.0112,16777488,16.268,0.0035,16.0766,0.0318,16892216,16.0967,0.049,16.0734,0.1877,16892216,1.651258
5641,358.8+01.2,MGE 358.8655+01.2862,P,17:37:52.7,-29:13:13.01,264.46958,-29.22028,358.86545,1.28636,2010AJ....139.1542M,,,S,,72932644698175642,264.46981505,-29.22060562,0.041,0.015,0.0,444915712,53,55903.16194444,5,40,22.0734,0.1812,,,115256,19.993,0.0481,19.8849,0.183,115000,18.6959,0.032,18.6213,0.0183,16892216,17.7901,0.0097,17.7128,0.0295,16892216,17.1504,0.0028,16.8859,0.0639,16892216,1.385465
5645,359.8-01.2,MGE 359.8429-01.2646,P,17:50:12.8,-29:43:27.01,267.55333,-29.72417,359.84283,-1.2643,2010AJ....139.1542M,,,S,,72332675532050908,267.55320944,-29.72452749,0.024,0.014,90.0,444915712,53,55856.51056713,1,11,,,,,16416,,,,,16416,17.3392,0.0747,,,114992,16.2363,0.0064,16.2257,0.0088,16793904,15.4683,0.0557,15.6745,0.0415,16793912,1.341021
5646,000.1-01.0,MGE 000.1495-01.0708,T,17:50:10.3,-29:21:42.01,267.54292,-29.36167,0.14948,-1.07067,2010AJ....139.1542M,,,E,s;,72762675426645604,267.54282536,-29.36204878,0.009,0.009,90.0,310452224,37,56110.60436343,0,4,,,,,0,,,,,0,17.1667,0.0028,16.8685,0.0143,16777488,15.6494,0.0043,15.2997,0.0047,16777488,12.5837,0.0077,15.5226,0.0085,4112,1.395564
5650,003.0+01.6,MGE 003.0836+01.6435,P,17:46:31.0,-25:26:53.02,266.62917,-25.44806,3.08346,1.64364,2010AJ....139.1542M,,,R,,77462666294892632,266.62950216,-25.44805659,0.005,0.004,0.0,436527104,52,55960.22983796,5,82,20.6918,0.0199,20.5775,0.0935,16892216,19.1293,0.0078,19.1316,0.0316,115000,18.1231,0.0205,18.0992,0.005,16892216,17.6057,0.0024,17.4629,0.0284,16892216,17.2395,0.0081,17.2117,0.0347,115000,1.079826
5673,001.0-02.0,MGE001.0098-02.0666,T,17:56:06.3,-29:07:34.00,269.02625,-29.12611,1.0096,-2.06636,2010AJ....139.1542M,,,E,,73042690264169159,269.02640569,-29.12592557,0.014,0.014,0.0,438624256,52,55912.01886574,1,24,21.3399,0.1241,,,16688,19.5001,0.0,19.3434,0.0337,16777496,19.5466,0.0956,,,272,18.4987,0.0129,,,114744,18.5651,0.0903,,,16688,0.824952
5701,001.8-00.4,MB 4515,P,17:51:54.55,-27:36:10.6,267.97729,-27.60294,1.85624,-0.49935,2010AJ....139.1542M,,,,,74872679772656742,267.97728026,-27.60295848,0.01,0.009,0.0,436527104,52,56118.17945602,10,42,21.7339,0.0533,22.1384,0.0587,115000,20.1546,0.0722,20.3135,0.1213,115000,19.4012,0.0108,19.4902,0.0331,115000,18.8822,0.0122,18.9377,0.0658,115000,18.5519,0.0091,18.5281,0.1404,115000,0.073427
5702,003.2+01.8,MGE003.2610+01.8522,P,17:46:08.1,-25:11:17.02,266.53375,-25.18806,3.261,1.85233,2010AJ....139.1542M,,,E,,77772665339394380,266.53394998,-25.18826657,0.005,0.005,0.0,436527104,52,55968.57976852,10,46,,,,,114720,20.3728,0.0574,20.5285,0.0962,115000,19.0726,0.0711,19.3361,0.1136,115000,18.0903,0.0026,18.2922,0.009,115000,17.5109,0.0486,17.8039,0.0287,115000,0.988654
5707,358.8+01.6,MGE 358.8567+01.6271,P,17:36:32.4,-29:02:42.00,264.135,-29.045,358.85662,1.62703,2010AJ....139.1542M,,,E,,73142641350436685,264.13506637,-29.04468104,0.048,0.04,90.0,436527104,52,55478.60399306,2,10,,,,,16416,,,,,114720,21.2205,0.133,,,16696,20.2394,0.2538,,,115000,,,,,16416,1.167101
5708,358.9-01.9,MB 4403,P,17:50:51.13,-30:52:06.7,267.71304,-30.86853,358.92993,-1.96847,2010AJ....139.1542M,,,E,,70952677133877942,267.71353806,-30.86880681,0.126,0.119,90.0,511860736,61,55287.59702546,4,7,26.798,,,,114724,19.2326,0.0261,19.0038,0.0323,16892208,17.9194,0.0075,17.5712,0.0125,16777496,16.662,0.0083,16.306,0.0211,16892208,16.0876,0.0338,15.6949,0.0188,16892208,1.83348
5725,004.2-02.9,MGE004.2573-02.9981,P,18:07:00.9,-26:45:50.40,271.75369,-26.764,4.25599,-2.99634,2010AJ....139.1542M,,,R,a;s;,75882717535233308,271.75350602,-26.76418232,0.011,0.008,90.0,436527104,52,55959.42304398,3,16,,,,,16416,19.5476,0.0273,19.3761,0.0567,16793912,19.1148,0.0296,19.6354,0.035,114992,18.6246,0.0,18.3161,0.0,16793904,18.7564,0.0349,,,114744,0.883469
5730,006.6-01.1,MB 4475,P,18:05:14.84,-23:47:09.3,271.31183,-23.78592,6.66372,-1.19645,2010AJ....139.1542M,,,,,79452713118197222,271.31181396,-23.7859094,0.006,0.005,90.0,503635968,60,55901.57603009,6,35,25.131,,,,16420,21.676,,,,16420,20.0694,0.0307,20.407,0.0689,115000,18.373,0.0245,18.6498,0.1149,115000,17.3048,0.0211,17.5287,0.0399,115000,0.065178
5731,006.7-02.7,MGE 006.7691-02.7365,P,18:11:22.5,-24:26:24.00,272.84375,-24.44,6.76903,-2.7365,2010AJ....139.1542M,,,,,78672728441571854,272.84415692,-24.44040601,0.045,0.026,90.0,436527104,52,56215.82694444,2,9,,,,,16416,,,,,16416,20.7147,0.0478,20.7875,0.0126,115000,19.9656,0.0627,20.1602,0.0912,16688,19.4523,0.0097,19.4599,0.1335,115000,1.978634
5763,357.9+02.8,MGE 357.9893+02.8341,P,17:29:44.7,-29:06:56.99,262.43625,-29.11583,357.98912,2.83435,2010AJ....139.1542M,,,S,,73062624368501244,262.43683304,-29.11591436,0.056,0.056,90.0,436281344,52,55511.57070602,1,3,,,,,16416,21.7749,0.1608,,,115000,20.7903,0.0866,,,16944,,,,,16416,,,,,16416,1.858695
5767,358.2+01.4,MGE 358.2600+01.4563,P,17:35:43.6,-29:38:21.98,263.93167,-29.63944,358.26005,1.45634,2010AJ....139.1542M,,,E,,72432639316412861,263.93162273,-29.63953786,0.023,0.013,0.0,436527104,52,55916.41899306,5,48,22.0344,0.0617,22.4443,0.1879,115000,19.619,0.0305,19.6603,0.0201,115000,18.3883,0.0119,18.5435,0.0032,115000,17.4657,0.0042,17.4618,0.0176,115000,16.9295,0.002,17.0594,0.0541,115000,0.382085
5783,007.6+02.0a,MGE007.6093+02.0988,P,17:54:53.9,-21:19:40.87,268.72474,-21.32802,7.60973,2.09799,2010AJ....139.1542M,,,E,,82402687247666380,268.72473862,-21.32829751,0.127,0.056,90.0,436527104,52,56330.01251157,2,8,,,,,16416,,,,,16416,21.6458,0.1283,,,115256,21.0108,0.0851,,,115000,20.2337,0.14,,,17456,0.999047
5836,001.4+00.5,[GKF2010] MN66,P,17:47:05.2,-27:25:33.49,266.77171,-27.42597,1.45824,0.50869,2010MNRAS.405.1047G,,,,,75082667717558985,266.77174047,-27.42611384,0.004,0.003,90.0,503635968,60,56010.93328704,5,82,19.7569,0.0106,19.9163,0.0235,115000,18.1825,0.0051,18.2647,0.01,115000,17.2464,0.0044,17.3574,0.0088,115000,16.7188,0.0041,16.7742,0.0164,115000,16.3534,0.0066,16.4326,0.0178,115000,0.526898
