# ra,dec,radius
187.19521,-63.74364,2.0
187.53152,-63.88342,2.0
187.62677,-64.86822,2.0
187.602,-66.2405,2.0
191.47723,-60.33766,2.0
192.13158,-63.83322,2.0
195.17175,-56.89458,2.0
197.19727,-67.6438,2.0
196.45088,-57.65674,2.0
203.55887,-75.77537,2.0
199.87461,-66.15224,2.0
200.64146,-63.35056,2.0
203.38739,-65.97408,2.0
206.34331,-71.48226,2.0
201.09134,-57.52203,2.0
204.896,-67.38106,2.0
204.384,-66.1443,2.0
202.0205,-54.69969,2.0
204.67751,-61.9298,2.0
213.85335,-74.21294,2.0
208.12785,-66.39069,2.0
205.65062,-61.37477,2.0
208.48738,-66.51415,2.0
206.00012,-60.82968,2.0
208.6143,-64.99227,2.0
201.4063,-37.60415,2.0
208.34613,-60.56317,2.0
208.60258,-60.45619,2.0
213.85058,-67.53186,2.0
208.93011,-59.37778,2.0
209.55777,-58.90883,2.0
207.76364,-51.20573,2.0
214.68057,-63.1193,2.0
213.97202,-60.02716,2.0
214.21585,-58.88611,2.0
230.29379,-72.22378,2.0
210.174,-51.041,2.0
215.33295,-58.63947,2.0
218.32688,-60.82669,2.0
234.29671,-71.91469,2.0
215.20381,-55.46645,2.0
220.32417,-61.33178,2.0
215.49971,-55.03803,2.0
214.53703,-52.17771,2.0
219.58325,-59.19614,2.0
221.58298,-61.22634,2.0
227.66988,-64.67386,2.0
220.39927,-56.25325,2.0
226.50779,-61.35572,2.0
226.03588,-60.88894,2.0
227.18154,-61.73708,2.0
205.17225,-19.88203,2.0
220.12885,-52.58241,2.0
215.609,-44.15067,2.0
239.007,-66.15258,2.0
293.4559,-74.54963,2.0
226.49664,-55.98793,2.0
232.57742,-61.02758,2.0
221.64625,-50.39019,2.0
224.97301,-54.302,2.0
226.3199,-55.18622,2.0
255.3219,-70.10093,2.0
227.35483,-55.55158,2.0
227.98433,-55.66297,2.0
238.04463,-62.51294,2.0
230.92859,-57.15695,2.0
233.56929,-59.15228,2.0
236.92154,-61.21822,2.0
234.50508,-58.74514,2.0
230.58067,-54.13688,2.0
229.78635,-53.1639,2.0
225.41969,-48.35056,2.0
230.90135,-53.85777,2.0
235.49504,-56.60714,2.0
231.38615,-52.84388,2.0
239.78655,-58.3977,2.0
253.64653,-64.24123,2.0
231.28267,-51.32841,2.0
243.92612,-59.90027,2.0
238.246,-56.4072,2.0
229.93283,-48.99858,2.0
211.10776,-17.22801,2.0
239.5336,-55.69726,2.0
239.99013,-55.92586,2.0
226.55721,-42.99902,2.0
244.7932,-57.9819,2.0
229.20808,-45.64961,2.0
247.37973,-59.15681,2.0
240.24635,-55.09437,2.0
245.87752,-58.32296,2.0
240.4617,-54.89434,2.0
237.37137,-52.50458,2.0
237.92056,-51.52455,2.0
243.635,-54.95131,2.0
243.6006,-54.7941,2.0
238.71211,-51.37645,2.0
235.55436,-47.67896,2.0
