# ra,dec,radius
290.78,16.9897,2.0
276.014,-13.614,2.0
276.697,-10.80811,2.0
276.883,-13.09581,2.0
278.569,-5.76394,2.0
282.029,0.66739,2.0
284.327,3.30172,2.0
287.153,6.12119,2.0
289.668,13.46139,2.0
292.236,16.85511,2.0
273.062,-20.19019,2.0
272.968,-19.30839,2.0
273.349,-18.56389,2.0
272.4234,-17.81852,2.0
272.75459,-17.74319,2.0
274.341,-17.39389,2.0
274.249,-16.24711,2.0
274.571,-16.2415,2.0
274.661,-16.25619,2.0
274.643,-15.76819,2.0
274.425,-15.26769,2.0
274.388,-15.19881,2.0
275.095,-14.52731,2.0
275.624,-14.2165,2.0
275.556,-13.69039,2.0
275.669,-13.27761,2.0
276.54649,-13.30349,2.0
276.267,-12.62919,2.0
276.643,-11.96689,2.0
277.44938,-11.85918,2.0
278.343,-10.33731,2.0
278.621,-10.12731,2.0
278.178,-9.28019,2.0
277.869,-8.99664,2.0
279.0005,-8.62395,2.0
279.898,-5.47072,2.0
281.77,-2.72533,2.0
282.236,-1.61192,2.0
282.817,-1.73056,2.0
282.69144,0.55878,2.0
284.493,2.62367,2.0
285.376,4.29719,2.0
286.462,6.39225,2.0
291.216,15.95789,2.0
270.51974,-22.27284,2.0
271.18993,-23.20666,2.0
271.63052,-23.63206,2.0
272.07375,-22.83494,2.0
272.07307,-17.70137,2.0
274.32653,-18.57584,2.0
284.52604,6.62713,2.0
247.01448,-50.16678,2.0
246.41505,-50.58263,2.0
245.89417,-50.94908,2.0
270.00375,-27.00333,2.0
290.36566,15.38172,2.0
272.60464,-19.29652,2.0
282.46893,-0.31585,2.0
290.00031,11.14191,2.0
119.73215,-35.2478,2.0
266.51246,-28.87917,2.0
247.28404,-50.22086,2.0
167.3575,-61.06925,2.0
274.58333,-12.24672,2.0
8.48917,74.31111,2.0
161.96667,-58.93906,2.0
